DONOR,Donor,RECIPIENT,Recipient,SECTOR,Sector,FLOW,Flow,CHANNEL,Channel,AMOUNTTYPE,Amount type,FLOWTYPE,Flow type,AIDTYPE,Type of aid,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
20001,"DAC Countries, Total",580,Yemen,160,"I.6. Other Social Infrastructure & Services, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,1.719213,,
20001,"DAC Countries, Total",580,Yemen,160,"I.6. Other Social Infrastructure & Services, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,6.072387,,
20001,"DAC Countries, Total",580,Yemen,160,"I.6. Other Social Infrastructure & Services, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,18.051197,,
20001,"DAC Countries, Total",580,Yemen,160,"I.6. Other Social Infrastructure & Services, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,6.685486,,
20001,"DAC Countries, Total",580,Yemen,160,"I.6. Other Social Infrastructure & Services, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,0.637785,,
20001,"DAC Countries, Total",288,Zambia,400,"IV. Multi-Sector / Cross-Cutting, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,22.622317,,
20001,"DAC Countries, Total",288,Zambia,400,"IV. Multi-Sector / Cross-Cutting, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,17.37406,,
20001,"DAC Countries, Total",288,Zambia,400,"IV. Multi-Sector / Cross-Cutting, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,19.424654,,
20001,"DAC Countries, Total",288,Zambia,400,"IV. Multi-Sector / Cross-Cutting, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,15.248989,,
20001,"DAC Countries, Total",288,Zambia,400,"IV. Multi-Sector / Cross-Cutting, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,16.203054,,
20001,"DAC Countries, Total",288,Zambia,400,"IV. Multi-Sector / Cross-Cutting, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,23.326923,,
20001,"DAC Countries, Total",288,Zambia,400,"IV. Multi-Sector / Cross-Cutting, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,30.356243,,
20001,"DAC Countries, Total",288,Zambia,400,"IV. Multi-Sector / Cross-Cutting, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,20.005326,,
20001,"DAC Countries, Total",288,Zambia,400,"IV. Multi-Sector / Cross-Cutting, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,15.830576,,
20001,"DAC Countries, Total",288,Zambia,400,"IV. Multi-Sector / Cross-Cutting, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,0.856821,,
20001,"DAC Countries, Total",288,Zambia,410,"IV.1. General Environment Protection, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,7.908967,,
20001,"DAC Countries, Total",288,Zambia,410,"IV.1. General Environment Protection, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,6.326674,,
20001,"DAC Countries, Total",288,Zambia,410,"IV.1. General Environment Protection, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,5.070656,,
20001,"DAC Countries, Total",288,Zambia,410,"IV.1. General Environment Protection, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,6.224488,,
20001,"DAC Countries, Total",288,Zambia,410,"IV.1. General Environment Protection, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,4.647809,,
20001,"DAC Countries, Total",288,Zambia,410,"IV.1. General Environment Protection, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,9.032317,,
20001,"DAC Countries, Total",288,Zambia,410,"IV.1. General Environment Protection, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,11.810718,,
20001,"DAC Countries, Total",288,Zambia,410,"IV.1. General Environment Protection, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,12.339365,,
20001,"DAC Countries, Total",288,Zambia,410,"IV.1. General Environment Protection, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,6.890864,,
20001,"DAC Countries, Total",288,Zambia,410,"IV.1. General Environment Protection, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,0.361812,,
20001,"DAC Countries, Total",288,Zambia,430,"IV.2. Other Multisector, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,14.71335,,
20001,"DAC Countries, Total",288,Zambia,430,"IV.2. Other Multisector, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,11.047386,,
20001,"DAC Countries, Total",288,Zambia,430,"IV.2. Other Multisector, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,14.353998,,
20001,"DAC Countries, Total",288,Zambia,430,"IV.2. Other Multisector, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,9.024501,,
20001,"DAC Countries, Total",288,Zambia,430,"IV.2. Other Multisector, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,11.555245,,
20001,"DAC Countries, Total",288,Zambia,430,"IV.2. Other Multisector, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,14.294606,,
20001,"DAC Countries, Total",288,Zambia,430,"IV.2. Other Multisector, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,18.545525,,
20001,"DAC Countries, Total",288,Zambia,430,"IV.2. Other Multisector, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,7.665961,,
20001,"DAC Countries, Total",288,Zambia,430,"IV.2. Other Multisector, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,8.939712,,
20001,"DAC Countries, Total",288,Zambia,430,"IV.2. Other Multisector, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,0.495009,,
20001,"DAC Countries, Total",288,Zambia,500,"VI. Commodity Aid / General Programme Assistance, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,56.796623,,
20001,"DAC Countries, Total",288,Zambia,500,"VI. Commodity Aid / General Programme Assistance, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,19.90466,,
20001,"DAC Countries, Total",288,Zambia,500,"VI. Commodity Aid / General Programme Assistance, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,47.960447,,
20001,"DAC Countries, Total",288,Zambia,500,"VI. Commodity Aid / General Programme Assistance, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,90.577383,,
20001,"DAC Countries, Total",288,Zambia,500,"VI. Commodity Aid / General Programme Assistance, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,0.377149,,
20001,"DAC Countries, Total",288,Zambia,500,"VI. Commodity Aid / General Programme Assistance, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,4.595474,,
20001,"DAC Countries, Total",288,Zambia,500,"VI. Commodity Aid / General Programme Assistance, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,3.286325,,
20001,"DAC Countries, Total",288,Zambia,520,"VI.2. Development Food Assistance, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,13.979893,,
20001,"DAC Countries, Total",288,Zambia,520,"VI.2. Development Food Assistance, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,7.884866,,
20001,"DAC Countries, Total",288,Zambia,520,"VI.2. Development Food Assistance, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,7.814852,,
20001,"DAC Countries, Total",288,Zambia,520,"VI.2. Development Food Assistance, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,0.70694,,
20001,"DAC Countries, Total",288,Zambia,520,"VI.2. Development Food Assistance, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,0.377149,,
20001,"DAC Countries, Total",288,Zambia,520,"VI.2. Development Food Assistance, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,3.286325,,
20001,"DAC Countries, Total",288,Zambia,600,"VII. Action Relating to Debt, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,6.74316,,
20001,"DAC Countries, Total",288,Zambia,600,"VII. Action Relating to Debt, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,0.123357,,
20001,"DAC Countries, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,15.097875,,
20001,"DAC Countries, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,7.330589,,
20001,"DAC Countries, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,3.765847,,
20001,"DAC Countries, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,3.501363,,
20001,"DAC Countries, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,7.652564,,
20001,"DAC Countries, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,8.226751,,
20001,"DAC Countries, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,4.926748,,
20001,"DAC Countries, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,5.572478,,
20001,"DAC Countries, Total",288,Zambia,700,"VIII. Humanitarian Aid, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,3.218,,
20001,"DAC Countries, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,12.445469,,
20001,"DAC Countries, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,6.334198,,
20001,"DAC Countries, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,0.941524,,
20001,"DAC Countries, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,0.204606,,
20001,"DAC Countries, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,5.32481,,
20001,"DAC Countries, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,7.928335,,
20001,"DAC Countries, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,4.691638,,
20001,"DAC Countries, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,5.572478,,
20001,"DAC Countries, Total",288,Zambia,720,"VIII.1. Emergency Response, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,3.218,,
20001,"DAC Countries, Total",288,Zambia,998,"IX. Unallocated / Unspecified, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,6.169195,,
20001,"DAC Countries, Total",288,Zambia,998,"IX. Unallocated / Unspecified, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,1.972837,,
20001,"DAC Countries, Total",288,Zambia,998,"IX. Unallocated / Unspecified, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,2.32887,,
20001,"DAC Countries, Total",288,Zambia,998,"IX. Unallocated / Unspecified, Total",11,ODA Grants,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,4.120888,,
